grid_dim,n_train,n_holdout,n_test,p_features,polykernel_degree,polykernel_noise_half_width,SPOplus_spoloss_test,LS_spoloss_test,SSVM_spoloss_test,RF_spoloss_test,Absolute_spoloss_test,Huber_spoloss_test,Baseline_spoloss_test,SPOplus_hammingloss_test,LS_hammingloss_test,SSVM_hammingloss_test,RF_hammingloss_test,Absolute_hammingloss_test,Huber_hammingloss_test,Baseline_hammingloss_test,zstar_avg_test
50,1000,250,10000,5,8,1,0.002094619687194982,0.0023158436923237016,NA,0.0028388663016177184,0.002204973036129636,0.0022048186258739216,0.02709860651348557,NA,NA,NA,NA,NA,NA,NA,-0.1364342216677001
50,1000,250,10000,5,8,2,0.007532995549828338,0.007665760262636426,NA,0.008415078900534943,0.007655181978003615,0.007655059120554415,0.03261759956143373,NA,NA,NA,NA,NA,NA,NA,-0.141113294583731
50,1000,250,10000,5,8,2,0.007344469338658123,0.007485223104962231,NA,0.008262285361703633,0.00746372211120091,0.007463951643210706,0.033140299544257366,NA,NA,NA,NA,NA,NA,NA,-0.14155371509446874
50,1000,250,10000,5,16,1,0.0016696468798973328,0.002769535964516214,NA,0.0029865561685119245,0.001985591105742359,0.001985494352631038,0.04791310953085468,NA,NA,NA,NA,NA,NA,NA,-0.17626610523461253
50,1000,250,10000,5,16,1,0.0016412221064023018,0.003066838662164838,NA,0.00325647909224398,0.0018486511492773932,0.0018486470575018608,0.049683715919887204,NA,NA,NA,NA,NA,NA,NA,-0.17973877709199612
50,1000,250,10000,5,16,2,0.005006061495984385,0.00643195173196965,NA,0.006861922172841576,0.005370540185927885,0.0053706011957158325,0.0526847846165971,NA,NA,NA,NA,NA,NA,NA,-0.1865986530963476
50,1000,250,10000,5,16,2,0.004931252295402694,0.0062209265483000546,NA,0.006603485111740462,0.005295668546825507,0.005295150081755209,0.053549811865129686,NA,NA,NA,NA,NA,NA,NA,-0.18525675548966108
50,1000,250,10000,5,32,1,0.006266839023340333,0.03192385630838316,NA,0.022856977882303276,0.012712616820602112,0.012715074373007592,0.13780499568138646,NA,NA,NA,NA,NA,NA,NA,-0.43559869596924
50,1000,250,10000,5,32,1,0.00795071342495631,0.026885190932261833,NA,0.020005477206574192,0.011657015366011084,0.011656023079748801,0.13826444763769194,NA,NA,NA,NA,NA,NA,NA,-0.4116943979376985
50,1000,250,10000,5,32,2,0.009433835755994595,0.028341883949690803,NA,0.02099810506406984,0.011734456804321409,0.011734645675114147,0.14807142479572385,NA,NA,NA,NA,NA,NA,NA,-0.41882252844945794
50,1000,250,10000,5,32,2,0.009899384166740022,0.029046403536156323,NA,0.026460279810618898,0.01301951936127193,0.01301955588483757,0.13948531582916376,NA,NA,NA,NA,NA,NA,NA,-0.428049821341155
50,100,25,10000,5,1,1,0.0025673052127873357,0.0024959876864033815,NA,0.004635362529837941,0.002584625676534821,0.0025842815612854347,0.027424373867021984,NA,NA,NA,NA,NA,NA,NA,-0.12752368396736496
50,100,25,10000,5,1,1,0.0028227034538239144,0.002707758698567432,NA,0.004896930354478186,0.0027827207891426525,0.0027827069981752627,0.029088818881140337,NA,NA,NA,NA,NA,NA,NA,-0.1289841889829659
50,100,25,10000,5,1,2,0.008879252935570318,0.008772648401468339,NA,0.011485010355725252,0.009030713963274999,0.009030977390544865,0.032985920825651556,NA,NA,NA,NA,NA,NA,NA,-0.13289556593099833
50,100,25,10000,5,1,2,0.008748576323715873,0.008549766847694101,NA,0.0112700820804129,0.008798258217419712,0.008798158850435077,0.03221400357841284,NA,NA,NA,NA,NA,NA,NA,-0.13212909876634044
50,100,25,10000,5,4,1,0.0035130197796153736,0.0034462418922315097,NA,0.005358862880011268,0.0035837648949740967,0.0035839647048033674,0.021330619942264945,NA,NA,NA,NA,NA,NA,NA,-0.12448625058787102
50,100,25,10000,5,4,1,0.003492240772822335,0.003441476034351286,NA,0.0061136421387758535,0.0035790208805234237,0.0035798725895346815,0.022569540275139376,NA,NA,NA,NA,NA,NA,NA,-0.12489019764013878
50,100,25,10000,5,4,2,0.010463038449399784,0.010432195990452158,NA,0.012756632223660434,0.010786650642267892,0.010784626008537116,0.027204781697112115,NA,NA,NA,NA,NA,NA,NA,-0.13036336600329934
50,100,25,10000,5,4,2,0.01073847006599404,0.010678793264628568,NA,0.013294447689405565,0.011121766051685262,0.011122002285632383,0.02755744916107782,NA,NA,NA,NA,NA,NA,NA,-0.1306005035919245
50,100,25,10000,5,8,1,0.002274346781768002,0.002374377324123427,NA,0.005105607612458911,0.0024501105127277423,0.002449355209463142,0.028003721696471393,NA,NA,NA,NA,NA,NA,NA,-0.13705831532271415
50,100,25,10000,5,8,1,0.0023622816140494458,0.0025014477382153152,NA,0.005589730479488984,0.002502019087596765,0.002501798134566935,0.029390113571179977,NA,NA,NA,NA,NA,NA,NA,-0.13804941037331533
