grid_dim,n_train,n_holdout,n_test,p_features,polykernel_degree,polykernel_noise_half_width,SPOplus_spoloss_test,LS_spoloss_test,SSVM_spoloss_test,RF_spoloss_test,Absolute_spoloss_test,Huber_spoloss_test,Baseline_spoloss_test,SPOplus_hammingloss_test,LS_hammingloss_test,SSVM_hammingloss_test,RF_hammingloss_test,Absolute_hammingloss_test,Huber_hammingloss_test,Baseline_hammingloss_test,zstar_avg_test
3,100,25,10000,5,8,0,3946.4523262646735,12030.370164082364,4039.8318082851656,14385.62056689863,15474.349737872037,14349.470938981827,36399.82268062691,0.6815,1.1774,0.6855,1.3206,1.106,1.0085,2.5026,47139.47148392276
3,100,25,10000,5,8,0,1717.077295536858,6079.145034162689,1618.8950800829555,9331.538934563794,3438.8638743102288,3438.8638743102288,28868.539485886107,0.5251,0.8869,0.5012,1.2916,0.66,0.66,2.2058,37264.75944161911
3,100,25,10000,5,8,0.5,5385.30164872597,6386.17594764467,5115.452039733183,8691.108142735162,5577.060880459534,6354.185895562773,12315.759617639987,1.1389,1.352,1.1016,1.6744,1.2326,1.3081,2.139,29998.529245238315
3,100,25,10000,5,8,0.5,6544.990404891091,9468.242829230718,7474.509047522019,16056.546974300387,6883.282144623407,7569.504870163484,32547.678595083467,0.9384,1.1975,0.9162,1.5904,0.9271,0.9622,2.1927,37837.588697738756
3,100,25,10000,5,8,0.5,3531.426774916719,5088.130865337474,3571.6393849133997,8988.460453941603,4971.526472373773,4399.403353697002,34837.9838502353,0.6601,0.8188,0.6418,1.0954,0.7545,0.723,2.2764,36856.93082681527
3,100,25,10000,5,8,0.5,4927.014326370551,7574.706952653295,4411.032626295218,9752.949502511086,7552.837522892685,6340.535570389545,17938.96779833061,0.8885,1.3495,0.8123,1.4936,0.9922,1.0619,2.4164,33550.25805217599
3,100,25,10000,5,8,0.5,5038.765922426653,8774.632604533917,3968.566712029764,12962.115672681779,13808.749128315252,8133.381902699604,22830.13601289392,1.0822,1.3903,0.9583,1.7069,1.4202,1.2305,2.6224,48654.25171935604
3,1000,250,10000,5,1,0,4.7793272261106526e-06,0,2.5930642175247127e-4,0.029470584424427786,0,1.238962361522254,1.2331914522351917,0.0026,0,0.0452,0.3839,0,2.442,2.256,14.79454839998912
3,1000,250,10000,5,1,0,1.5135251296240071e-5,0,2.4150434866020997e-4,0.016335476874854576,0,1.2018924517275218,1.1871162326737963,0.0034,0,0.0382,0.2657,0,2.4216,2.2997,14.847958408137295
3,1000,250,10000,5,1,0,9.484188146366535e-5,0,1.2683115355443153e-4,0.014496454423567798,0,1.0301597963519133,1.0301597963519133,0.0183,0,0.0309,0.2921,0,2.2944,2.2944,14.9622811157007
3,1000,250,10000,5,1,0,3.995331704191152e-6,0,1.7473497455014134e-4,0.022877376623926488,0,1.260022096137108,1.260022096137108,0.0014,0,0.0312,0.3361,0,2.416,2.416,14.699928536628338
3,1000,250,10000,5,1,0,1.4175338917758928e-5,0,1.501486153658174e-4,0.022486746093485995,0,0.8727939343036926,0.8689566026804667,0.0024,0,0.0405,0.4202,0,2.9484,2.7509,15.081651592125834
3,1000,250,10000,5,1,0.5,1.7665609199469825,1.7713946469044244,1.9552198471451538,1.918484256073111,1.8038056309930035,1.8038056309930035,2.5938678032059634,2.105,2.1057,2.1544,2.1882,2.1243,2.1243,2.3872,13.390311249997495
3,1000,250,10000,5,1,0.5,1.7289307179890068,1.7390493765652038,1.9136654877473496,1.856879212625264,1.7508527090924766,1.7580176817232012,2.590353972323445,2.0959,2.1088,2.1251,2.1612,2.1081,2.1123,2.6166,13.410951485855357
3,1000,250,10000,5,1,0.5,1.699962582755221,1.6790541119453988,1.7864755653757887,1.782645537909538,1.7126953336478763,1.709945303242614,2.633922972920278,1.9993,1.9907,1.9697,2.0674,2.0074,2.0079,2.352,13.369063580881505
3,1000,250,10000,5,1,0.5,1.7754104918362645,1.7600071472834151,2.0548701552269826,1.8617084540903415,1.769539300777571,1.7664580835293673,2.576369662058611,2.1199,2.112,2.1594,2.1475,2.1084,2.1063,2.4016,13.397875484139204
3,1000,250,10000,5,1,0.5,1.6402030587304326,1.6517533897207741,1.8719371977981785,1.7362731597157421,1.657693027713814,1.6564437543734238,2.7040486239364205,1.9336,1.9552,1.9671,1.9995,1.95,1.949,2.4207,13.342086877738888
3,1000,250,10000,5,2,0,0.010357047335716822,0.018590729167256778,0.013903797805382803,0.11842494253443202,0.01716834760670069,0.01697056578424923,6.410991988858786,0.0898,0.1343,0.1035,0.3568,0.1085,0.1066,2.6418,35.86013379462678
3,1000,250,10000,5,2,0,0.008410405115407386,0.03654946930040688,0.011401186751326202,0.15287234110923642,0.02300335357428933,0.019181676626232557,6.600702084873662,0.0758,0.1974,0.0926,0.3267,0.1418,0.1371,2.1278,34.61671523566913
3,1000,250,10000,5,2,0,0.02228924412077171,0.03144928982688762,0.022180683252559667,0.10022406521199832,0.02767767759140295,0.029780349631604645,5.407105245821815,0.1398,0.1652,0.1288,0.3115,0.143,0.1489,2.2674,36.476417964064844
3,1000,250,10000,5,2,0,0.010479356757964393,0.02525215283493355,0.01139841504755316,0.12193087155282037,0.02121368137882705,0.01700981016813264,6.753382197107938,0.0974,0.1617,0.0927,0.3085,0.1404,0.1229,2.1356,34.71242725157043
3,1000,250,10000,5,2,0,0.006709548700780765,0.025314037561627672,0.008171753508142388,0.1258134885911096,0.013652250562330917,0.013444632862887025,6.044591043636356,0.0805,0.1784,0.0912,0.3421,0.1222,0.121,2.7234,35.49250292746835
3,1000,250,10000,5,2,0.5,3.1305488441626554,3.0716918572696015,3.5578505295620912,3.3380259491952007,3.222917669861399,3.108520873782638,8.460301334600357,1.5547,1.5527,1.6102,1.6199,1.5917,1.5704,2.2672,33.56527192700552
3,1000,250,10000,5,2,0.5,2.914103372108605,2.9492015589198286,3.1232343674277288,3.281840474633222,3.0358690392582393,3.0358690392582393,7.962143967867202,1.542,1.568,1.563,1.6268,1.5859,1.5859,2.3937,33.948689907125555
3,1000,250,10000,5,2,0.5,2.526512609825673,2.5237453762327324,2.6066310425585453,2.7252797989261213,2.507607704382941,2.507607704382941,8.995271387611895,1.3432,1.3406,1.3438,1.3752,1.3379,1.3379,2.3524,32.679575684182126
3,1000,250,10000,5,2,0.5,2.523513070486687,2.508575678688078,2.5194138787299845,2.7640621237418737,2.505002736853193,2.505002736853193,8.875434017727304,1.3358,1.3314,1.321,1.4032,1.3372,1.3372,2.3548,32.56108988067782
3,1000,250,10000,5,2,0.5,3.377600907406564,3.314226313983698,3.9339179227387846,3.623591025343234,3.3599998290750626,3.3667644487737722,8.121383243892888,1.683,1.673,1.7273,1.7402,1.6757,1.6814,2.4034,33.64936115968059
3,1000,250,10000,5,4,0,1.6260831009093022,3.934484464148389,1.6877924693683475,5.278529057248152,3.0884635814232397,2.829080770280621,133.9971790845788,0.216,0.4379,0.2374,0.4566,0.383,0.3573,2.3578,306.33922803594305
3,1000,250,10000,5,4,0,1.5500472998574895,10.258335734572713,1.6525116868330352,8.834038358981578,5.179887461692961,5.122550540933868,90.3293724589789,0.2759,0.8754,0.2831,0.6895,0.5862,0.5803,2.4463,314.3807459833256
3,1000,250,10000,5,4,0,1.8663223605937285,3.584785851466587,2.3619890628935014,3.554173886101631,2.8845391042116333,3.2129609016361966,87.74507199384041,0.2934,0.4255,0.3088,0.4206,0.3496,0.3455,2.0678,341.2279342009173
3,1000,250,10000,5,4,0,0.9430196438628036,3.0689834737773514,0.9767588503230712,2.341951061056002,1.6851765869036432,1.6851765869036432,90.64384175736424,0.2829,0.514,0.289,0.4301,0.3999,0.3999,2.1888,301.1947000073909
3,1000,250,10000,5,4,0,3.5179549570275266,5.607240772630617,3.5519905607554794,4.779995726438574,5.38837565806086,5.603912587245905,96.3431058891977,0.4215,0.5289,0.4071,0.4573,0.4848,0.4944,2.5231,320.27360485065293
3,1000,250,10000,5,4,0.5,17.553027137799702,20.2580079107432,17.909359021958704,21.425951339629997,18.759366660052546,19.07652008916547,131.7797717351922,0.8362,0.8768,0.8117,0.9205,0.8313,0.8367,2.3912,294.9675974140505
3,1000,250,10000,5,4,0.5,21.690368436386805,25.718834542071043,22.05078032336067,24.11070563214352,23.182755398337328,22.95620792677535,119.5820927597458,1.0092,1.0944,1.009,1.0719,1.0377,1.0375,2.3587,298.51392363634335
3,1000,250,10000,5,4,0.5,19.044489680134046,21.155317674200933,20.35498923086359,21.16883007705412,20.53876813007023,20.587797453266468,114.05665105137199,0.9812,1.0769,0.9905,1.0709,1.0299,1.0308,2.5035,287.5797710781147
3,1000,250,10000,5,4,0.5,16.333389902164008,18.46845461120028,16.101598708669652,19.634334942746047,18.36484647409525,18.425290422613585,138.84286811872352,0.8924,0.9237,0.8595,0.9457,0.9037,0.9196,2.4487,289.4241629345715
3,1000,250,10000,5,4,0.5,13.260973178374366,13.79505327915429,13.527061311418683,16.303332756457085,13.542303487220522,13.554663151778248,148.74150023798558,0.7244,0.7368,0.7294,0.799,0.7242,0.725,2.3062,289.9389945650453
3,1000,250,10000,5,6,0,39.23375231506249,235.5116080135994,38.92614710020613,115.9789907576314,84.41634632591565,79.08458907175843,1649.555176486263,0.3108,0.8005,0.2734,0.5526,0.5146,0.5168,2.1617,3233.9706274969794
3,1000,250,10000,5,6,0,35.83919408401678,237.1307747211725,39.19227480999158,124.0064272309955,100.64736995808562,97.85182276119185,1327.9652166197297,0.2829,0.7897,0.2592,0.6368,0.5528,0.554,2.1074,3436.0487960918294
3,1000,250,10000,5,6,0,48.593658313173655,152.40232158217202,57.717857774396286,107.47951022679824,101.99126608986504,101.20026431029397,1922.1478394357755,0.3605,0.6366,0.3582,0.5019,0.4594,0.4576,2.2451,3003.466472244553
3,1000,250,10000,5,6,0,88.79013434354997,219.20413842641008,93.12391149336608,123.5260015636832,155.57608097886458,155.57608097886458,1868.3718288483724,0.4191,0.6849,0.3988,0.5463,0.4442,0.4442,2.8095,3518.5230840873032
3,1000,250,10000,5,6,0,21.410490064261015,132.19295730121544,20.53798805378034,81.74158916510899,36.757618034360654,36.757618034360654,2044.1254578215453,0.2243,0.5899,0.2173,0.4054,0.3253,0.3253,2.9348,2526.98327981179
3,1000,250,10000,5,6,0.5,262.2774574138845,342.1512051499866,281.8315917955799,349.6935169940581,298.3962545325678,311.9013157175133,1821.2227380760833,0.9282,1.0986,0.9523,1.1299,1.0119,1.0241,2.1934,3815.7740109862752
3,1000,250,10000,5,6,0.5,237.02440399014992,417.8450714837747,224.46901861057384,362.108759150663,267.090008200644,266.9511107150345,1336.0443908033023,0.7898,1.0477,0.7737,1.0196,0.8547,0.8545,2.3295,3568.2844859618954
3,1000,250,10000,5,6,0.5,242.392994605935,546.480698015621,232.38151094363442,310.20238931768944,283.41560475478525,262.3605095674607,1560.6210579080748,0.7551,1.1919,0.7212,0.9001,0.7744,0.7921,2.589,3276.7415513738733
3,1000,250,10000,5,6,0.5,287.09554974536223,425.6813984999045,266.7176895780333,289.7859274350596,299.8265710450204,299.8265710450204,1847.6034683637868,0.9008,1.0748,0.8756,0.931,0.9457,0.9457,2.4314,3373.4946382800304
3,1000,250,10000,5,6,0.5,136.01566514479822,285.324895577763,130.76504964035078,218.7392440080645,171.96309205755003,173.50604394433546,1815.9955147425692,0.5547,0.8249,0.5493,0.7895,0.6428,0.6465,2.7742,2763.7772056473723
3,1000,250,10000,5,8,0,1569.9973060350626,6348.01406305609,1745.6047055296008,4865.324490484892,4133.998931277495,3954.963870935458,23849.44748255129,0.5282,0.9811,0.5118,0.8769,0.7997,0.7639,2.3751,56894.07925380576
3,1000,250,10000,5,8,0,1716.7023119156804,2413.5111533022864,1755.8429895369202,1388.3736868895446,2004.1902738102574,2004.1902738102574,30456.028044838476,0.4981,0.6499,0.4968,0.491,0.5611,0.5611,2.5148,35506.48706121817
3,1000,250,10000,5,8,0,1790.0754351012752,5221.598299376386,1739.054481671324,2959.30458315854,5664.705713028489,5516.504480750629,17971.393536384483,0.7043,1.1647,0.653,0.8077,1.0953,1.0787,2.2629,43352.3751133335
3,1000,250,10000,5,8,0,1910.3638169228807,5174.807316025479,2074.445820632867,2932.0477020853764,3482.294538814404,3561.3037943227628,20150.1319087757,0.6254,1.1559,0.5809,0.8247,0.9732,0.9762,2.7937,44222.365412236
3,1000,250,10000,5,8,0,1174.3948858857384,4406.077979850253,1218.2963446454303,3140.8029209366186,2364.3569190902344,2389.8345294092296,24696.165211956635,0.5102,0.9795,0.4914,1.0167,0.7679,0.7707,2.7318,53812.33972663645
3,1000,250,10000,5,8,0.5,3092.3731390802213,8133.536916038147,3307.0634932917924,5336.526206252048,5604.80923587147,5651.141793164466,37851.39623700424,0.6202,0.9148,0.6112,0.8601,0.7768,0.7764,2.9199,44503.89388633232
3,1000,250,10000,5,8,0.5,6767.2868357500065,11254.34010618862,8663.73710482445,8184.268238440581,11823.636930926306,11823.636930926306,28324.484508065332,1.0121,1.3656,0.984,1.088,1.2693,1.2693,2.343,47252.03153293286
3,1000,250,10000,5,8,0.5,4639.179858721264,4557.74530367149,4320.962536328725,4233.650999652386,4950.373944403452,4950.373944403452,23905.233035882728,0.9694,1.1609,0.9413,1.0883,1.105,1.105,2.1036,32436.943990438558
3,1000,250,10000,5,8,0.5,3895.4946882613026,9220.152689565624,4046.6753750514863,7355.869257133019,4941.144115702141,5089.152328349105,37445.99001403616,0.6494,0.9686,0.644,0.9745,0.779,0.7867,2.1562,50007.412907009675
3,1000,250,10000,5,8,0.5,3141.9677589904923,9377.62745192208,2631.5476692638235,7351.060290792793,5626.909544931236,5884.032847676333,31569.919786175822,0.6624,1.2155,0.6251,1.0221,0.9019,0.9197,2.3344,40386.758101705076
3,100,25,10000,5,1,0,4.829268484052402e-5,0,0.011925442093219083,0.10382162089417143,0,1.0311005465796403,1.0275942675380976,0.0109,0,0.2873,0.7801,0,2.3271,2.72,14.953602441358852
3,100,25,10000,5,1,0,1.3796316726142698e-5,0,0.02162444182433718,0.06778955052991673,0,0.9659184919860174,0.9797074778399548,0.0033,0,0.3688,0.675,0,2.2298,2.2972,14.975188406423735
3,100,25,10000,5,1,0,7.097925547002149e-6,1.2434497875801753e-18,0.007930466075843634,0.04293801394984547,5.329070518200751e-19,0.96632921539971794,0.96632921539971794,0.2365,0.3682,0.6145,0.822,0.3404,2.6622,2.6622,15.056006025828488
3,100,25,10000,5,1,0,1.56943311783742e-5,6.750155989720952e-18,0.004990869838590628,0.07146681382519805,9.947598300641403e-18,0.985118466737123,0.9944918084325438,0.1133,0.118,0.3039,0.635,0.126,2.8842,2.0728,15.04204728084855
3,100,25,10000,5,1,0,2.2468230313622505e-5,0,0.029170779155601418,0.09810857156775891,0,1.260883286150251,1.2712357495684148,0.0065,0,0.3274,0.6267,0,2.418,2.2919,14.71070924234725
3,100,25,10000,5,1,0.5,1.897035746694164,1.981546599588747,2.0168928677646063,1.973528921056636,1.9633187811270083,2.2316767707462413,2.677882053455709,2.1418,2.1619,2.1447,2.1611,2.1362,2.2596,2.4182,13.421527677912376
3,100,25,10000,5,1,0.5,1.6598284996641552,1.7996363266813278,1.9480088851237867,1.8598571438439278,1.885474581848319,1.885474581848319,2.720106246710508,2.0351,2.0953,2.1212,2.1432,2.1552,2.1552,2.6444,13.32382299265586
3,100,25,10000,5,1,0.5,1.8085231164888709,1.5877663248750884,1.9323239155032512,1.8010019377926527,1.8088660509380938,1.8149296211296364,2.7630216644013657,1.9924,1.8903,2.0383,1.9877,1.9902,1.9951,2.3893,13.283359733932338
3,100,25,10000,5,1,0.5,1.7408294030334608,1.7020490184085406,1.8112253910420102,1.912447428560724,1.795409848352611,1.795409848352611,2.6244587039348994,2.0771,2.0496,2.0873,2.1331,2.1202,2.1202,2.586,13.349776385157544
3,100,25,10000,5,1,0.5,1.8453510653145724,1.6815816134815944,1.9593598447737532,1.8691202868203622,1.737952877280986,1.7553175259571103,2.703799058217991,2.0597,1.9912,2.0042,2.0792,2.0017,2.0159,2.6511,13.32780903290399
3,100,25,10000,5,2,0,0.023239006087458908,0.06091549337114842,0.0471136079540088,0.5611304921875877,0.02012912597646518,0.02012912597646518,5.405911982337385,0.1529,0.2796,0.2281,0.7684,0.1526,0.1526,2.4454,35.51790704692616
3,100,25,10000,5,2,0,0.050753643982210495,0.08023791919274109,0.18132692110950102,0.5920386557170462,0.04753547116877833,0.04753547116877833,6.3106828553007155,0.2695,0.2906,0.5077,0.8548,0.2236,0.2236,2.5348,36.48360666344093
3,100,25,10000,5,2,0,0.021559131571083485,0.03549673973355432,0.10126829813783204,0.5012085738662698,0.024010406002445746,0.02521547211746314,5.095446757485299,0.1731,0.2182,0.3583,0.7702,0.162,0.1595,2.2527,36.886375577209876
3,100,25,10000,5,2,0,0.015041700299243626,0.05674221200783252,0.06774916568129158,0.577506546762845,0.022917698667423922,0.022917698667423922,7.110419453697856,0.1039,0.2352,0.2417,0.7073,0.148,0.148,2.7741,33.988307547385126
3,100,25,10000,5,2,0,0.06554656012062816,0.07646576080803709,0.15580218655104539,0.6261320196665388,0.05913613656896672,0.05913613656896672,5.313925459298508,0.2693,0.3273,0.4239,0.8145,0.2759,0.2759,2.356,36.372513186200266
3,100,25,10000,5,2,0.5,2.639318862515162,2.4744678037847314,3.1318122796927557,3.47246821924253,2.7293702618969053,2.6328067167308653,9.513836544445065,1.3304,1.2933,1.4023,1.5248,1.3443,1.3278,2.7293,31.795362191633355
3,100,25,10000,5,2,0.5,3.5311334076535466,3.25915809977821,3.5826019126611652,4.196619403283206,3.481626177179956,3.481626177179956,8.04849914637248,1.5917,1.5404,1.5899,1.7305,1.606,1.606,2.3628,33.777037813060964
3,100,25,10000,5,2,0.5,3.1446967562872947,3.2441417025081547,4.343061649012373,4.153859861537941,3.4135533912069302,3.4322221060983384,8.562506052886658,1.578,1.5865,1.7465,1.7472,1.6185,1.6215,2.3954,33.91012828107888
3,100,25,10000,5,2,0.5,3.090260794372765,2.7881935804433926,3.50826147409975,3.6060932645595223,3.0029332103829947,3.017017428076497,8.811119480623493,1.5296,1.4422,1.5861,1.6195,1.4827,1.4852,2.2894,32.802745642352676
3,100,25,10000,5,2,0.5,3.0435618898755243,3.1301059937127973,4.942168771430512,3.5381509499326733,3.4950921172911746,3.4950921172911746,8.940927921157861,1.5248,1.5562,1.8528,1.6442,1.6353,1.6353,2.4649,32.85487219647247
3,100,25,10000,5,4,0,7.29808350140693,8.819989165798077,3.678991737931798,14.830262741320242,6.979468151590315,4.619261243158925,129.9750543391955,0.5536,0.6836,0.4379,0.8534,0.6095,0.5022,2.399,332.04693410506
3,100,25,10000,5,4,0,2.516943162439479,3.6553149751725216,2.3783978746398655,14.120547857142855,2.254014217250094,2.254014217250094,103.02011090446022,0.3617,0.5236,0.3288,0.8842,0.3976,0.3976,2.2958,269.88921306075275
3,100,25,10000,5,4,0,5.319426047839036,9.623334627011921,6.661812041755291,20.04229617397686,5.01330130944858,5.01330130944858,110.01510073843927,0.4604,0.6812,0.4898,0.9694,0.4578,0.4578,2.1779,316.8819785938541
3,100,25,10000,5,4,0,2.849134181887633,3.774767753378901,3.489040487336533,15.044014136930418,5.141938474367701,3.854894281666761,113.54086299812798,0.3564,0.4376,0.3814,0.7945,0.4456,0.3942,2.2945,320.57566868765997
3,100,25,10000,5,4,0,2.6692553229471376,6.810044687974741,2.6559567221915183,12.971774766161804,3.3857585710411726,4.246726917327759,97.66133407567678,0.3431,0.6088,0.3548,0.8269,0.3982,0.4644,2.2669,294.6349120607183
3,100,25,10000,5,4,0.5,23.790956108753576,27.357634982799414,23.7608950558437,34.115385720557875,26.65914545679879,26.217824187808233,115.05552196012232,1.0923,1.2608,1.116,1.387,1.2069,1.1923,2.6382,302.2430399995738
3,100,25,10000,5,4,0.5,26.865706550745422,27.91331766306265,26.801114818158553,34.451105716746554,27.083912617403683,26.90215462186792,93.20217438703983,1.2219,1.2637,1.1505,1.4058,1.243,1.2434,2.7043,301.8491022112321
3,100,25,10000,5,4,0.5,22.5376070586908,21.491581781478853,24.55402804676183,30.098287491795315,20.067371115710387,21.368149253457283,125.34529231688114,1.1077,1.1171,1.1371,1.3334,1.0827,1.1077,2.2625,277.64260955489885
3,100,25,10000,5,4,0.5,23.60470133831592,34.07454219878853,24.192288392791344,51.643261137206544,29.79281646658518,29.33419545531342,114.10779128405834,1.0448,1.2739,1.0601,1.6179,1.2056,1.1636,2.4491,292.9093856080662
3,100,25,10000,5,4,0.5,18.067772034999017,21.023488690641273,21.393639304816237,28.54432717667014,21.681301406110908,21.793137171538415,144.89314408613203,0.9119,0.9825,1.0041,1.1585,0.9708,0.9878,2.5295,294.9752364652714
3,100,25,10000,5,6,0,65.95022731299174,190.8047086746368,63.021148364219385,448.3813196758656,129.9701150555492,138.85401888801698,1480.521531706207,0.4042,0.8118,0.3708,1.1571,0.6792,0.7254,2.6412,3491.043184067434
3,100,25,10000,5,6,0,105.61603139156743,234.54606109993193,98.78833512097921,419.38892177785823,127.4176688199622,126.63141400850141,1985.6702344263147,0.5512,0.7468,0.5051,1.095,0.5986,0.5619,2.4014,2812.7115024293657
3,100,25,10000,5,6,0,210.76997162764096,401.45180058867805,289.60912217415563,482.3410942030083,389.97465018665525,376.1583998273234,1551.2030425991052,0.8291,1.3119,0.8547,1.2314,1.2133,1.1815,2.1938,3674.6331147789283
3,100,25,10000,5,6,0,126.5548228950951,259.8650755166873,137.0097544987909,603.5033246025635,197.19417160896748,197.19417160896748,1431.3503269692078,0.5352,0.8273,0.5517,1.38,0.7464,0.7464,2.4475,3880.6211266723717
3,100,25,10000,5,6,0,67.2820785464609,131.0896791177826,80.798529169826793,232.888228202622,104.87947873735288,104.87947873735288,1965.8775619197663,0.4896,0.7529,0.481,0.9243,0.6761,0.6761,2.5436,3012.8583223146243
3,100,25,10000,5,6,0.5,399.3603269923643,734.5886482752557,465.56768822702077,955.7865846900979,613.9226490149,631.2985247017564,2198.4283271467366,1.0288,1.4303,1.1016,1.6973,1.1801,1.263,2.5526,3609.8740935133583
3,100,25,10000,5,6,0.5,222.46067308546756,382.5145235591054,307.3298988099019,596.4547075741658,314.28775506112163,314.28775506112163,1377.2314672569555,0.8054,1.2152,0.8547,1.454,1.1055,1.1055,2.2256,2944.917821852348
3,100,25,10000,5,6,0.5,416.4353567663566,589.1371980494657,414.2168098891174,726.8315953786122,479.65729884185583,479.65729884185583,1983.8018234146114,1.1848,1.3474,1.159,1.495,1.247,1.247,2.1906,3774.954071348495
3,100,25,10000,5,6,0.5,205.8929961387577,570.0598581269376,265.47964820200696,489.94091556999524,217.5576093201864,255.32965356960054,1807.5388014208033,0.8706,1.1831,0.961,1.222,0.9231,0.9282,2.462,2776.589366960401
3,100,25,10000,5,6,0.5,250.78341705606388,545.6736103390883,300.45939993612643,708.1695082214734,298.52806885873645,351.3689491106267,1377.7318194072118,0.7926,1.3141,0.862,1.4491,0.924,0.9209,2.442,3789.8067308879017
3,100,25,10000,5,8,0,4517.479519620668,17587.17189620448,3423.9835540140884,22107.423109975658,8876.735127982001,8876.735127982001,33540.67795211069,0.7179,1.4952,0.7046,1.7026,1.2153,1.2153,2.4549,46043.95926185558
3,100,25,10000,5,8,0,4671.139382582756,8930.795974548722,3705.2374531976247,11762.356592464064,7798.797927330752,7798.797927330752,30382.119168354988,0.8099,1.1264,0.6525,1.2604,0.8837,0.8837,2.4534,48581.00746235382
3,100,25,10000,5,8,0,2742.919005855746,5645.173410926372,2186.9934744942684,9290.133107724389,4047.7564715516446,3558.4496598713076,18747.676602012765,0.5411,1.0321,0.4919,1.7395,1.1063,0.788,2.2718,33038.58789176104
3,100,25,10000,5,8,0,1606.4716791220362,4737.643189835878,1654.4793868977247,8003.617019608167,6239.982096190048,6239.982096190048,25767.36961500705,0.6462,0.868,0.6482,1.4218,0.9056,0.9056,2.6101,36598.11355681045
3,100,25,10000,5,8,0,3136.0151085091006,6355.856883470869,3375.791476119499,12981.926642896951,9518.327280478372,6484.651654825426,31814.18352104054,0.5969,0.9547,0.5939,1.4716,0.8637,0.7974,2.5875,45567.531938974535
3,100,25,10000,5,8,0.5,7618.884302101745,8424.08906648313,8162.274682481526,9669.62257196676,8649.54150937191,8649.54150937191,36415.649938750656,1.0988,1.2321,1.1452,1.3216,1.2514,1.2514,2.1982,48929.449771742344
3,100,25,10000,5,8,0.5,5823.988599198466,8696.087571984748,7652.087238432879,12430.181146244044,8514.71375337082,8858.723704863949,18964.64925659284,0.9199,1.1576,0.9734,1.7094,1.1422,1.1358,2.4441,38608.03101946277
3,100,25,10000,5,8,0.5,5474.484220453692,8486.002299965177,4712.518909342523,8170.238212490333,6564.228730988251,7498.035175190701,30458.92051684718,0.9805,1.1855,0.8339,1.2197,0.954,1.0486,2.4558,41642.76496665801
3,100,25,10000,5,8,0.5,3948.71010221344,6443.440088380304,4421.412973332521,6766.588384047693,5662.5999359577845,5662.5999359577845,24884.706084510864,0.888,1.0945,0.9105,1.2511,0.9706,0.9706,2.3404,29846.463926437544
3,100,25,10000,5,8,0.5,5192.482891473064,5870.63354058191,4471.197925621336,10848.619111123724,5754.618764225492,5611.887311592555,19006.581101037224,0.9645,1.0724,0.8913,1.7084,1.0465,1.0086,2.3559,38738.309823000665
3,1000,250,10000,5,1,0,7.990266189786545e-5,0,2.7700867011626096e-4,0.02137589267513633,0,1.1006618425418884,1.1006618425418884,0.0169,0,0.0376,0.3243,0,2.1334,2.1334,14.943667503057089
3,1000,250,10000,5,1,0,1.130810698937168e-5,0,2.0941185049521725e-4,0.019218520968812713,0,0.9813867118090737,0.9798803317014361,0.0032,0,0.0361,0.345,0,2.8906,2.489,15.03956715061386
3,1000,250,10000,5,1,0,8.892767894426613e-6,0,1.3062204168788868e-4,0.017761867461131304,0,1.0322390705149775,1.0431561205601372,0.0016,0,0.0297,0.3083,0,2.2419,2.4483,14.9920235903809
3,1000,250,10000,5,1,0,1.9533850592050718e-4,0,2.0816136677245965e-4,0.020108569490781866,0,0.7574649714393822,0.7520598683647655,0.0328,0,0.0417,0.4005,0,2.3829,2.207,15.241452622805854
3,1000,250,10000,5,1,0,1.0203918319607741e-4,0,1.2243870529172815e-4,0.02086191392221157,0,0.9806386434844877,1.0020886027327964,0.0215,0,0.034,0.373,0,2.4916,2.3338,15.025809192070406
3,1000,250,10000,5,1,0.5,1.9380664693643306,1.7992494737417204,1.9188333182711776,1.8697749210657155,1.8276714011944637,1.8276714011944637,2.603998919923015,2.1852,2.1345,2.1511,2.1691,2.1366,2.1366,2.3952,13.390630156679318
3,1000,250,10000,5,1,0.5,1.7047487470554057,1.6899022403478252,1.8621785496680545,1.8055921371714223,1.7283379883464953,1.7283379883464953,2.636745600648768,2.049,2.0465,2.0556,2.1064,2.0774,2.0774,2.6651,13.365481476059877
3,1000,250,10000,5,1,0.5,1.6856794734784384,1.665482152138895,2.045801298330747,1.7770351236330981,1.6954726836302325,1.6954726836302325,2.6779258753561708,2.0701,2.0564,2.2117,2.1138,2.0918,2.0918,2.4134,13.363349635197013
3,1000,250,10000,5,1,0.5,1.5400821825024575,1.5341375085582483,1.6454501549370797,1.6566719059774926,1.5386819955548572,1.5369756279418327,2.765558150061345,1.8423,1.8364,1.8549,1.9095,1.8374,1.8361,2.3788,13.260939203958339
3,1000,250,10000,5,1,0.5,1.6752942257557417,1.6273721173055176,1.7506578645184578,1.7282826507076716,1.6352329510519452,1.6375971857198843,2.65357595045817,1.9781,1.9614,1.9693,2.0195,1.9651,1.9661,2.4122,13.340926478394936
3,1000,250,10000,5,2,0,0.009831224244531521,0.08632989647552067,0.011207029272879202,0.22702098814943453,0.03398305857276821,0.03398305857276821,5.8714759988670275,0.0828,0.3044,0.0892,0.4049,0.1781,0.1781,2.1847,35.31554033412015
