grid_dim,n_train,n_holdout,n_test,p_features,polykernel_degree,polykernel_noise_half_width,SPOplus_spoloss_test,LS_spoloss_test,SSVM_spoloss_test,RF_spoloss_test,Absolute_spoloss_test,Huber_spoloss_test,Baseline_spoloss_test,SPOplus_hammingloss_test,LS_hammingloss_test,SSVM_hammingloss_test,RF_hammingloss_test,Absolute_hammingloss_test,Huber_hammingloss_test,Baseline_hammingloss_test,zstar_avg_test
5,100,25,10000,5,1,0.0,0.01680430875181722,-5.3468340865947536e-17,0.06660576687422977,0.17274202196772936,-5.3468340865947536e-17,-5.3468340865947536e-17,2.562076774874297,0.0902,0.0,1.1578,1.7364,0.0,0.0,5.7595,29.467570710546873
5,100,25,10000,5,1,0.0,0.0008439777984639559,8.526512829121201e-18,0.05384858400044251,0.19600869227550696,8.526512829121201e-18,8.526512829121201e-18,2.518022025652005,0.0458,0.0,0.9279,1.7654,0.0,0.0,5.8998,29.59988825944664
5,100,25,10000,5,1,0.0,0.058963610321039334,-3.392841563254478e-17,0.09874239238575477,0.14625751440826942,-3.392841563254478e-17,-3.392841563254478e-17,2.4887021630659967,0.0958,0.0,1.1526,1.5629,0.0,0.0,5.1549,29.537559868311778
5,100,25,10000,5,1,0.0,0.00082953273301829,5.613287612504792e-17,0.18138884276816614,0.18847445316210212,5.666578317686799e-17,5.4001247917767614e-17,2.23174460854177,0.1096,0.0948,1.5915,1.9758,0.0933,0.1038,5.2836,29.761471197716133
5,100,25,10000,5,1,0.0,0.006540181428059811,3.7481129311345286e-17,0.13301448810357816,0.2071117225159043,2.6467716907063732e-17,3.6770586575585184e-17,2.3839655068152377,0.2394,0.1572,1.5122,2.1865,0.163,0.1564,5.7238,29.598533189572073
5,100,25,10000,5,1,0.0,1.1129398404597524e-5,6.288303211476887e-17,0.08321796657154501,0.16476510526175833,6.288303211476887e-17,6.288303211476887e-17,2.4490362803725128,0.0069,0.0,1.3446,1.8515,0.0,0.0,5.5983,29.583951573272678
5,100,25,10000,5,1,0.0,0.010385980181554254,3.694822225952521e-17,0.133421625775156,0.23929654467450787,3.694822225952521e-17,3.694822225952521e-17,2.168825044864521,0.0925,0.0,1.3643,2.1594,0.0,0.0,5.5782,29.81366606805661
5,100,25,10000,5,1,0.5,4.833412472165348,4.428863233952499,5.084229520465917,4.911887609558478,4.644428631735015,4.644428631735015,6.323111771044509,5.4439,5.2405,5.3859,5.4126,5.3602,5.3602,5.5698,25.59912201746692
5,100,25,10000,5,1,0.5,5.049987762594069,4.492042858789623,5.189161325838076,4.965138499664048,4.856749955763627,4.856749955763627,6.299523292629122,5.3356,5.169,5.3309,5.2916,5.2778,5.2778,5.9459,25.697782747289466
5,100,25,10000,5,1,0.5,4.7570374898366685,4.3536877511026075,5.015573071117524,4.898454533182455,4.775850611493076,4.775850611493076,6.37737861411331,5.254,5.0139,5.2575,5.2984,5.224,5.224,5.8,25.570088394300676
5,100,25,10000,5,1,0.5,4.6891870319407465,4.293911169840906,5.101817821745006,4.870055339876507,4.566910809183534,4.566910809183534,6.294979347642585,5.2213,5.0955,5.3599,5.3511,5.2198,5.2198,5.7458,25.624098652188597
5,100,25,10000,5,1,0.5,4.604501955690231,4.46893002457111,4.97822094812852,4.846576564153466,4.884353987597746,4.884353987597746,6.395720065512737,5.1961,5.1245,5.2025,5.2718,5.2436,5.2436,5.9253,25.554583765483425
5,100,25,10000,5,1,0.5,4.3501682826780765,3.8699120740845334,4.616958249529326,4.360988982115449,4.2223914713619655,4.2223914713619655,6.5475476789083205,4.9917,4.7008,5.0051,4.9743,4.8264,4.8264,5.7625,25.47370590296258
5,100,25,10000,5,1,0.5,4.6527176445817195,4.353887641381941,5.079122444607474,4.932373243174062,4.538896085300929,4.538896085300929,6.458364496564544,5.2291,5.0767,5.2502,5.3105,5.1134,5.1134,5.6974,25.58925701105371
5,100,25,10000,5,1,0.5,4.600083970384817,4.298210459910324,4.848905916199451,4.64520253264868,4.528979038241665,4.528979038241665,6.4681822884509925,5.1877,5.0969,5.1995,5.2279,5.2176,5.2176,6.2839,25.406872922916147
5,100,25,10000,5,1,0.5,4.544573908472609,4.217199982627325,4.728124051482269,4.8050215314439,4.460287225236444,4.460287225236444,6.334740267267692,5.1388,4.9396,5.1787,5.1872,5.0754,5.0754,5.5293,25.586378253436152
5,100,25,10000,5,1,0.5,4.438044850228055,4.291456283065662,4.996805347377657,4.739252179776949,4.643662248930378,4.643662248930378,6.442352549106294,5.1859,5.1432,5.1673,5.2767,5.2249,5.2249,5.9914,25.579898243437096
5,100,25,10000,5,1,0.5,4.428305005223238,4.279823463844044,4.654299390077326,4.634618992519913,4.508458569489332,4.508458569489332,6.413476922804343,5.106,5.0229,5.0846,5.1605,5.1265,5.1265,5.8278,25.574904500286728
5,100,25,10000,5,1,0.5,4.595717190112589,4.160767274162346,5.003795168055713,4.499449462211698,4.364867978294374,4.364867978294374,6.425365276213626,5.3183,5.0954,5.4025,5.2386,5.2035,5.2035,6.2099,25.58309165688285
5,100,25,10000,5,1,0.5,4.4180444601267626,4.217133849826082,5.000325444731276,4.740405940080489,4.566898688214752,4.566898688214752,6.390061258966669,5.1819,5.0769,5.3339,5.2903,5.176,5.176,5.6062,25.64047605660539
5,100,25,10000,5,1,0.5,4.585129572568133,4.392718673110514,4.862788041867553,4.744888436766198,4.692076763074466,4.692076763074466,6.509856631888723,5.2691,5.2676,5.2533,5.3654,5.3801,5.3801,5.9757,25.64516598839145
5,100,25,10000,5,1,0.5,4.293226820446776,4.138617572060944,4.5387733641548484,4.613552598299172,4.4665605312290335,4.4665605312290335,6.601797574966909,4.9307,4.7961,4.861,5.0282,4.9042,4.9042,5.9887,25.3988044965149
5,100,25,10000,5,1,0.5,4.559694641124009,4.203947578062261,5.02502368376511,4.6660569165195325,4.429115321455869,4.429115321455869,6.4507943767830085,5.0732,4.9485,5.1652,5.1086,5.074,5.074,5.58,25.674850404178468
5,100,25,10000,5,1,0.5,4.376055875199773,4.147355332683248,4.8591256462044585,4.48551042426782,4.4816878404670515,4.4816878404670515,6.434625546131736,5.0717,5.0233,5.1704,5.1683,5.1927,5.1927,6.0277,25.607921536060505
5,100,25,10000,5,1,0.5,4.715488069666183,4.449874802500136,5.202020966000593,4.866905819587408,4.721674954978305,4.721674954978305,6.299716031055203,5.2661,5.1727,5.407,5.2715,5.3288,5.3288,6.0557,25.703504704406175
5,100,25,10000,5,1,0.5,4.741981653476198,4.555538529857371,4.885696926481389,4.833514212777315,4.757388003546966,4.757388003546966,6.347119937179899,5.295,5.1882,5.2719,5.2974,5.2529,5.2529,5.6997,25.650873433484357
5,100,25,10000,5,1,0.5,4.72392466785544,4.651030718595535,5.128931016867139,4.996469180563776,4.927864109044198,4.927864109044198,6.2573538954639965,5.3272,5.3104,5.4103,5.4312,5.352,5.352,5.741,25.713361357419974
5,100,25,10000,5,1,0.5,4.3840540733529405,4.160345992443402,5.1232789031196155,4.529231461510695,4.344632428732183,4.344632428732183,6.399524013942712,5.0902,4.9598,5.2956,5.1055,5.0756,5.0756,5.7705,25.53018069332091
5,100,25,10000,5,1,0.5,4.914962848094049,4.662003469129861,5.392276525765157,5.098756538519643,5.059614320475021,5.059614320475021,6.330182370777359,5.3883,5.23,5.4113,5.3586,5.3824,5.3824,5.5509,25.701571271172018
5,100,25,10000,5,1,0.5,4.626158844071148,4.303398045999736,5.100338031021351,4.697647333256432,4.597725953297855,4.597725953297855,6.44591276367179,5.1932,5.0575,5.3209,5.1512,5.1718,5.1718,5.5307,25.65797381376746
5,100,25,10000,5,1,0.5,4.722795962528792,4.400140374663367,5.318501915310109,4.950454122595175,5.170152144819429,5.170152144819429,6.3571877572823094,5.2428,5.0321,5.389,5.2762,5.4404,5.4404,6.02,25.681745591915316
5,100,25,10000,5,1,0.5,4.937842400686641,4.612151820244747,5.223380580789119,4.980969027516605,4.903289448544059,4.903289448544059,6.331997224461659,5.4721,5.3751,5.3922,5.4781,5.5002,5.5002,6.0329,25.721604767558585
5,100,25,10000,5,1,0.5,4.28914223396455,4.064382266178471,4.766817234402656,4.627752773747646,4.411569439864476,4.411569439864476,6.439650491108958,5.0198,4.9232,5.0131,5.114,5.0268,5.0268,5.5582,25.470694280045446
5,100,25,10000,5,1,0.5,4.519450962829156,4.212852804312239,4.789032287990779,4.734509995641585,4.514817073310492,4.514817073310492,6.404871208654259,5.1481,4.973,5.2499,5.1489,5.0723,5.0723,5.613,25.50510630863081
5,100,25,10000,5,1,0.5,4.504709486844884,4.398121391774415,4.8723738404027985,4.7937285604923705,4.735443080896029,4.735443080896029,6.384970880013652,5.185,5.1292,5.1996,5.2834,5.3107,5.3107,5.6364,25.684974452117174
5,100,25,10000,5,1,0.5,4.653320854850128,4.384443732153383,4.86836671028011,4.816029084216409,4.737273371181123,4.737273371181123,6.3519797900366886,5.1075,5.0242,5.1259,5.2127,5.179,5.179,5.706,25.605261640300668
5,100,25,10000,5,1,0.5,4.743387377076569,4.442148440225005,5.157369452931228,5.01220907780088,4.8366231276406095,4.8366231276406095,6.315917445211822,5.3978,5.2393,5.4055,5.4222,5.3665,5.3665,5.5621,25.636154969348436
5,100,25,10000,5,1,0.5,4.59664132285653,4.213621426294078,4.742990491412915,4.651452503594207,4.485038895404251,4.485038895404251,6.387386891675445,5.0851,4.8605,5.0611,5.0667,4.9949,4.9949,6.1215,25.546550593429128
5,100,25,10000,5,1,0.5,4.432704818006976,4.303560174717451,4.90435801784404,4.858658387729102,4.681119997199413,4.681119997199413,6.385083346719804,5.1221,5.0459,5.2537,5.2892,5.1401,5.1401,5.6904,25.57446529417843
5,100,25,10000,5,1,0.5,4.471879447334327,4.123877875477192,5.024418450389724,4.730326331271027,4.65251013033685,4.65251013033685,6.4614758606064395,5.1918,5.0331,5.3917,5.2821,5.253,5.253,6.1071,25.474138015639312
5,100,25,10000,5,1,0.5,4.780356268879556,4.300799384292184,5.115412518516857,4.723400591767483,4.543629416885476,4.543629416885476,6.3128455157668135,5.3431,5.1318,5.3356,5.291,5.2166,5.2166,6.095,25.718909231517557
5,100,25,10000,5,1,0.5,4.556703650992011,4.347463735962107,4.798419973823075,4.652151269599007,4.603216903406871,4.603216903406871,6.3897331079079125,5.1436,5.0315,5.2172,5.201,5.207,5.207,5.7061,25.644860807498773
5,100,25,10000,5,1,0.5,4.838286040686689,4.349639869483975,5.214984069590648,4.775424713910179,4.504571643705364,4.504571643705364,6.337159068395399,5.3284,5.1083,5.3552,5.2555,5.2227,5.2227,5.6192,25.752083286696305
5,100,25,10000,5,1,0.5,4.2186955618980795,3.9954576131156236,4.958385100666507,4.543764965974516,4.430662883169483,4.430662883169483,6.6012889430766135,4.8442,4.7964,5.0474,5.0381,4.9394,4.9394,6.0787,25.47436959014012
5,100,25,10000,5,1,0.5,4.962990635956354,4.433882719840403,5.195490572142236,4.7703514902146065,4.9338613974115075,4.9338613974115075,6.31985009631023,5.4326,5.0744,5.545,5.1942,5.2988,5.2988,5.6468,25.665636314011547
5,100,25,10000,5,1,0.5,4.91139815770939,4.287823479288964,5.093747572463333,4.785051699872408,4.559358161092734,4.559358161092734,6.392790644613487,5.2714,5.0379,5.3012,5.1949,5.1523,5.1523,5.8207,25.63197085338835
5,100,25,10000,5,1,0.5,4.624218024464896,4.354276693292785,4.97404687509743,4.820553069973131,4.671510657218724,4.671510657218724,6.355317666573875,5.0844,4.9572,5.1846,5.1567,5.1094,5.1094,5.9025,25.74299194557456
5,100,25,10000,5,1,0.5,4.929125683516446,4.466582475727233,5.278744961189806,5.041051434070763,4.674398277295171,4.674398277295171,6.361060288769769,5.2725,5.1006,5.3386,5.3494,5.1767,5.1767,5.5504,25.630613032610505
5,100,25,10000,5,1,0.5,4.529078638300816,4.317095887434654,4.858476402213183,4.702403579348439,4.653634543605103,4.653634543605103,6.296649219683489,5.0782,5.0304,5.1424,5.1678,5.1891,5.1891,5.6767,25.673084792452705
5,100,25,10000,5,1,0.5,4.523111913575487,4.256603529728828,4.9397631320700475,4.745290886114673,4.473571781364156,4.473571781364156,6.3907523061068545,5.2214,5.0733,5.2192,5.2947,5.1044,5.1044,5.9597,25.605770929444706
5,100,25,10000,5,1,0.5,4.748377707941752,4.213396109624679,5.344067066098963,4.615838088502745,4.4996979131794035,4.4996979131794035,6.408769878490723,5.2583,5.0528,5.3705,5.2397,5.2018,5.2018,6.1566,25.582738514670044
5,100,25,10000,5,1,0.5,4.603316299642437,4.269775401662996,4.898446234994251,4.6685613182359065,4.563727626371358,4.563727626371358,6.345320796945851,5.1794,5.0702,5.1968,5.2261,5.2543,5.2543,5.608,25.624661100579992
5,100,25,10000,5,1,0.5,4.549739295629806,4.352662936912449,4.937522898339903,4.852997285592755,4.626420343684899,4.626420343684899,6.404648712628505,5.2276,5.0733,5.2646,5.3012,5.225,5.225,5.641,25.589095898683638
5,100,25,10000,5,1,0.5,4.658216145004433,4.177033040694556,4.947693853759475,4.701884518764514,4.5488260993398155,4.5488260993398155,6.402379377956754,5.188,5.0268,5.2182,5.2597,5.1915,5.1915,5.7651,25.616533005754984
5,100,25,10000,5,1,0.5,4.756391251438729,4.27188225051958,4.895627587254248,4.738417676413714,4.614486283274431,4.614486283274431,6.4055997137156755,5.1966,4.9813,5.1879,5.1453,5.1682,5.1682,5.7878,25.574900979169243
5,100,25,10000,5,1,0.5,4.873005208319186,4.449331823792353,5.071974969504101,4.948307458793087,4.884859567382035,4.884859567382035,6.292207407780687,5.1983,5.0573,5.226,5.2995,5.3065,5.3065,5.9011,25.654256919783634
5,100,25,10000,5,1,0.5,4.400927356938779,3.9844789300893115,4.547840450514103,4.480689687688422,4.409104032290501,4.409104032290501,6.4502794911926715,4.9992,4.7741,4.9749,4.9808,5.0094,5.0094,5.6242,25.57190173911047
5,100,25,10000,5,2,0.0,0.4518489026939738,0.09532836892956782,0.7353482129914117,1.1097390425316978,0.07633848834473636,0.07633848834473636,14.123013116296367,1.1867,0.5793,1.4299,1.8092,0.5147,0.5147,5.269,68.56086425407494
5,100,25,10000,5,2,0.0,0.3500882572292216,0.07716996941044957,0.580889983169584,1.064178387195698,0.04441665469334746,0.04441665469334746,13.347008005177491,0.9226,0.5637,1.2562,1.7786,0.3931,0.3931,5.909,69.79521201477436
5,100,25,10000,5,2,0.0,0.36328069603982277,0.11279593599512945,0.40706319265819013,1.0741015815066324,0.07380097223170382,0.07380097223170382,11.357175909824154,1.1736,0.6487,1.2601,1.9065,0.4905,0.4905,5.8833,70.8307387831094
5,100,25,10000,5,2,0.0,0.18747267465819567,0.0972016973603537,0.6981508861339927,1.1005001879580185,0.07516559610785555,0.07516559610785555,11.924663908417143,1.0306,0.7141,1.6995,2.2801,0.6437,0.6437,5.5034,71.55414996536277
5,100,25,10000,5,2,0.0,0.418977245871962,0.10965416602029779,0.7350436918748386,1.0512376406335644,0.0835422830599789,0.0835422830599789,13.408695210488542,1.4692,0.7944,1.8198,2.049,0.679,0.679,5.5478,69.6029552093414
5,100,25,10000,5,2,0.0,0.6073600482925218,0.08883442656692303,0.7722615267189346,1.1068439119407352,0.07564943167771522,0.07564943167771522,14.429175485408944,1.2843,0.6273,1.6633,2.009,0.5692,0.5692,5.5994,68.60718861616176
5,100,25,10000,5,2,0.0,0.15739681977862716,0.14913952105370876,0.6839542932607459,1.2561973448881831,0.10904386873390119,0.10904386873390119,13.76884345396645,0.9573,1.0581,1.5153,2.1985,0.8927,0.8927,5.4965,70.0950622277813
5,100,25,10000,5,2,0.0,0.5874886580522974,0.08724296581151664,0.8309339157135044,1.2925095948544767,0.07706170097394995,0.07706170097394995,14.638148359609058,1.4047,0.5733,1.5003,2.0815,0.4905,0.4905,5.7564,68.27825614838687
